name,latitude,longitude,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
東大和市立中央公民館,35.744601,139.426375,1,0,0,1,
東大和市立狭山公民館,35.75584811,139.4376709,0,0,0,1,
東大和市立蔵敷公民館,35.75418673,139.4161818,0,0,0,1,
東大和市立郷土博物館,35.75503881,139.4230141,1,0,0,1,
清瀬第三小学校,35.76859661,139.5099592,1,1,1,1,
清瀬第四小学校,35.78308097,139.5099706,1,1,1,1,
清瀬第六小学校,35.77172711,139.5045165,1,1,1,1,
清瀬第七小学校,35.76800375,139.512643,1,1,1,1,
清瀬第八小学校,35.78739105,139.5309956,1,1,1,1,
清瀬第十小学校,35.77514434,139.5275714,1,1,0,1,
清瀬第二中学校,35.77319895,139.5047125,1,1,1,1,
清瀬第三中学校,35.79151169,139.5347402,1,1,1,1,
清瀬第四中学校,35.77873641,139.507786,1,1,0,1,
清瀬第五中学校,35.77501852,139.5337679,1,1,1,1,
清瀬小学校,35.78519416,139.5256152,1,1,0,0,
芝山小学校,35.77524289,139.5112638,1,1,1,1,
清明小学校,35.79663624,139.5394756,1,1,1,1,
清瀬中学校,35.78493217,139.5250443,1,1,1,1,
清瀬けやきホール,35.77465218,139.5195651,1,1,1,1,
コミュニティプラザひまわり,35.778162,139.538732,1,1,1,1,
松山地域市民センター,35.77099347,139.5148187,1,1,0,1,正面玄関自動ドア・ベビーベッド
野塩地域市民センター,35.77917913,139.4994777,1,1,0,1,入口自動ドア・授乳スペース
下宿地域市民センター,35.79752897,139.53324,1,1,1,1,自動ドア・オストメイト設備・ベビーベッド
竹丘地域市民センター,35.76586496,139.5115402,1,1,1,1,
中清戸地域市民センター,35.78485425,139.52767,1,1,1,1,
中里地域市民センター,35.786499,139.514165,1,1,1,1,
郷土博物館,35.77971888,139.5209041,1,1,0,1,自動ドア・ベビーベット・ベビーカー・車いす
児童センター,35.77640328,139.5307981,1,1,1,1,
市民活動センター,35.77918571,139.5210698,0,1,0,1,児童ドア・おむつ替え用ベッド
消費生活センター,35.77440024,139.5206481,1,1,1,1,障がい者等駐車場・貸出用車いす
小山小学校,35.76507024,139.5185966,1,1,0,0,
都立東久留米総合高校,35.76244956,139.5195846,1,1,0,0,
都立久留米西高等学校,35.76199142,139.5126362,1,1,0,0,
自由学園,35.75457193,139.5377514,1,1,0,0,
学芸大学付属特別支援学校,35.7646606,139.5306346,1,1,0,0,
第一小学校,35.75429938,139.5160952,1,1,0,1,
第二小学校,35.75968237,139.5381542,1,1,0,0,
第三小学校,35.75744525,139.5244054,1,1,0,0,
第五小学校,35.74672855,139.5280235,0,0,0,0,
第六小学校,35.76911328,139.5374178,1,1,0,0,
第七小学校,35.75009753,139.5040054,1,1,0,0,
第九小学校,35.74221254,139.5083594,1,1,0,0,
第十小学校,35.75065717,139.4928534,1,1,0,0,
神宝小学校,35.76666974,139.5440754,1,1,0,0,
南町小学校,35.7409831,139.5242381,1,1,0,0,
本村小学校,35.76031348,139.5075767,1,1,0,0,
旧下里小学校,35.75179619,139.4984768,1,1,0,0,
東中学校,35.77127729,139.5468919,1,1,0,0,
西中学校,35.74660603,139.5079103,1,1,0,0,
南中学校,35.74971839,139.5344379,1,1,0,0,
下里中学校,35.75186523,139.5001737,0,0,0,0,
中央中学校,35.75004686,139.5159444,1,1,0,0,
東久留米市スポーツセンター,35.76225224,139.5444175,1,1,0,0,
クリスチャン・アカデミー・イン・ジャパン,35.75886943,139.5369643,1,1,0,0,
武蔵村山市立第一小学校,35.75470192,139.3881461,0,1,0,0,
武蔵村山市立第二小学校,35.75811116,139.3739432,0,1,0,0,
武蔵村山市立第三小学校,35.75692693,139.3978302,0,1,0,0,
武蔵村山市立第八小学校,35.75049507,139.3758393,0,1,0,0,
武蔵村山市立第九小学校,35.74794184,139.3941779,0,1,0,0,
武蔵村山市立第十小学校,35.75299654,139.366709,0,1,0,0,
武蔵村山市立雷塚小学校,35.74606326,139.4016603,0,1,0,0,
武蔵村山市立第一中学校,35.75498171,139.3813267,0,1,0,0,
武蔵村山市立第三中学校,35.74986989,139.403951,0,1,0,0,
武蔵村山市立第五中学校,35.75353954,139.3690498,0,1,0,0,
武蔵村山市立小中一貫校村山学園,35.73928724,139.4097679,1,1,0,1,
武蔵村山市立小中一貫校大南学園第七小学校,35.73987096,139.4019725,0,1,0,0,
武蔵村山市立小中一貫校大南学園第四中学校,35.74014389,139.4005587,0,1,0,0,
雷塚地区会館,35.74589524,139.4004704,0,0,0,0,
中藤地区会館,35.756955,139.400763,1,1,0,1,
三ツ木地区会館,35.75853797,139.3685386,1,1,0,1,
大南地区会館,35.73566154,139.4058614,1,1,1,1,
残堀・伊奈平地区会館,35.74618653,139.3751146,1,1,1,1,
市民総合センター,35.74622828,139.4032582,1,1,1,1,
総合体育館,35.76511532,139.3721621,1,0,0,1,自動ドア・畳敷体育室
福祉会館,35.750829,139.393288,1,1,0,1,
第二老人福祉館,35.74758829,139.3718728,1,1,0,0,
第三老人福祉館,35.75818548,139.3864091,1,1,0,0,
第四老人福祉館,35.76596325,139.373031,1,1,0,0,
第五老人福祉館,35.75405335,139.40145,1,1,0,0,
山王森児童館,35.75578836,139.3717485,0,0,0,1,
緑が丘ふれあいセンター,35.74015508,139.407694,1,0,1,1,オストメイト設備・授乳室
東京都立武蔵村山高等学校,35.756872,139.365918,1,1,0,0,
東京都立上水高等学校,35.735348,139.412356,1,0,0,0,
多摩第一小学校,35.6507306,139.4563361,1,1,0,0,
多摩第二小学校,35.64461954,139.4336937,1,1,0,0,
多摩第三小学校,35.6314041,139.4365759,1,1,0,0,
帝京大学小学校（体育館）,35.644302,139.418362,1,1,1,0,
連光寺小学校,35.6416315,139.4573028,1,1,0,0,
北諏訪小学校,35.6302336,139.4502988,1,1,0,0,
東寺方小学校,35.64800929,139.4389201,1,1,0,0,
南鶴牧小学校,35.61410555,139.4179982,1,1,0,0,
聖ヶ丘小学校,35.62853006,139.460582,1,1,0,0,
西落合小学校,35.61353277,139.4236108,1,1,0,0,
大松台小学校,35.61526695,139.4153303,1,1,0,0,
諏訪小学校,35.62040884,139.4555848,1,1,0,0,
永山小学校,35.62745479,139.4456863,1,1,0,0,
瓜生小学校,35.62003162,139.4456286,1,1,0,0,
東落合小学校,35.6183754,139.430281,1,1,0,0,
貝取小学校,35.61784075,139.4410871,1,1,0,0,
豊ヶ丘小学校,35.62255602,139.4338415,1,1,0,0,
愛和小学校,35.63478166,139.434239,1,1,0,0,
多摩中学校,35.64935662,139.4568555,1,1,0,0,
東愛宕中学校,35.63342276,139.4322952,1,1,0,0,
和田中学校,35.64216673,139.43051,1,1,0,0,
諏訪中学校,35.62199665,139.4549707,1,1,0,0,
聖ヶ丘中学校,35.63369041,139.457902,1,1,0,0,
鶴牧中学校,35.6139365,139.4146076,1,1,0,0,
多摩永山中学校,35.62494711,139.4472993,1,1,0,0,
落合中学校,35.61494975,139.4291472,1,1,0,0,
青陵中学校,35.6207086,139.4393497,1,1,0,0,
旧南豊ヶ丘小学校,35.61139,139.433276,0,1,0,0,
桜ヶ丘コミュニティセンター,35.6399594,139.4465337,1,0,1,1,
総合体育館,35.64355272,139.4362165,1,1,1,1,オストメイト設備・自動ドア・ベビーベッド・授乳室・手すり
諏訪複合教育施設,35.62351346,139.4544957,1,1,1,1,オストメイト設備・ベビーベッド・自動ドア
都立永山高等学校（校舎内スペース）,35.613693,139.448007,1,1,0,0,
東京電力パワーグリッド人材開発センター共用実習棟,35.65108,139.43074,1,0,0,0,
稲城第一小学校,35.64068206,139.5118582,1,1,1,1,
稲城第二小学校,35.62494311,139.4849251,1,1,1,1,
稲城第三小学校,35.64341343,139.4996641,1,1,1,1,
稲城第四小学校,35.64474473,139.5165196,1,1,1,1,
平尾小学校,35.61116277,139.4888913,1,1,1,1,
稲城第六小学校,35.64967672,139.4993889,1,1,0,1,
稲城第七小学校,35.63537288,139.5203837,1,1,0,1,
向陽台小学校,35.63699184,139.4880503,1,1,0,0,
城山小学校,35.64277633,139.4934436,1,1,0,0,
長峰小学校,35.62937156,139.4828811,1,1,0,1,
若葉台小学校,35.62646849,139.4679015,1,1,0,1,
稲城第一中学校,35.64041075,139.4992512,1,1,1,1,
稲城第二中学校,35.61597002,139.4810578,1,1,0,1,
稲城第三中学校,35.63628244,139.5075617,1,1,0,1,
稲城第四中学校,35.64597464,139.5184914,1,1,1,1,
稲城第五中学校,35.63867969,139.4893942,1,0,0,0,
稲城第六中学校,35.62455469,139.4675156,1,0,0,0,
複合施設ふれんど平尾,35.61374558,139.4925209,1,1,0,1,
公益社団法人九段盡性園,35.643957,139.520938,0,0,0,0,
中島ゆうし保育園,35.64276902,139.5192595,0,0,0,0,
本郷ゆうし保育園,35.637782,139.501345,0,0,0,0,
第五保育園,35.61185464,139.4868104,0,0,0,0,
大丸ゆうし保育園,35.6453782,139.499434,0,0,0,0,
中央文化センター,35.63829711,139.503558,1,1,1,1,
第二文化センター,35.63523585,139.5183728,1,1,1,1,
第三文化センター,35.61306865,139.4924879,1,1,1,1,
第四文化センター,35.6459383,139.5054505,1,1,1,1,
城山文化センター,35.64149241,139.4908029,1,1,1,1,
総合体育館,35.6315714,139.4860727,1,1,1,1,
矢野口コミュニティ防災センター,35.63364696,139.5158711,0,0,0,0,
坂浜コミュニティ防災センター,35.62473816,139.485927,0,0,0,0,
百村コミュニティ防災センター,35.63849692,139.4974035,0,0,0,0,
長峰コミュニティ防災センター,35.62845155,139.4784135,1,0,0,0,
大丸地区会館,35.64730197,139.498738,0,1,0,0,
松葉集会所,35.63646877,139.5205226,0,1,1,0,
押立ふれあい会館,35.649703,139.511088,0,1,1,0,
南山小学校,35.628979,139.508734,0,1,1,0,
羽村東小学校,35.75450195,139.3131375,0,0,0,1,
羽村西小学校,35.76521839,139.3000112,1,1,0,1,
富士見小学校,35.76236417,139.3174008,1,1,1,1,
栄小学校,35.77168699,139.3124509,1,1,1,1,
松林小学校,35.76805587,139.3301525,1,1,1,1,
小作台小学校,35.77357841,139.298688,1,1,1,1,
武蔵野小学校,35.76099873,139.3324966,1,1,1,1,
羽村第一中学校,35.76182297,139.3073777,1,1,1,1,
羽村第二中学校,35.76488607,139.3243392,1,1,0,1,
羽村第三中学校,35.76144672,139.3341725,1,0,1,1,
東部図書館エル※会議室、エントランス部分,35.725196,139.315651,1,1,1,1,
東秋留小学校体育館,35.72440714,139.3056244,1,0,0,0,
あきる野ルピア3･4Ｆ,35.730153,139.287104,1,1,0,1,
秋川キララホール※ロビー、エントランス部分,35.731028,139.288281,1,1,0,1,
草花小学校体育館,35.7371097,139.3053909,1,0,0,0,
多西小学校体育館,35.74205401,139.3003641,1,0,0,0,
御堂中学校体育館,35.74067707,139.2967045,1,0,0,0,
増戸小学校体育館,35.7282252,139.2486611,1,0,0,0,
増戸中学校体育館,35.72824423,139.249752,1,0,0,0,
小宮ふるさと自然体験学校2・3F,35.734101,139.183363,0,0,0,0,
小宮ふるさと自然体験学校体育館,35.734101,139.183363,1,0,0,0,
屋城小学校体育館,35.72389466,139.3231269,1,0,0,0,
前田小学校体育館,35.72348049,139.3146416,1,0,0,0,
秋川体育館,35.73030839,139.3022424,1,1,1,1,
中央公民館,35.730401,139.302241,1,1,1,1,
秋多中学校体育館,35.73084909,139.2934441,1,0,0,0,
東中学校体育館,35.73229418,139.3028813,1,0,0,0,
南秋留小学校体育館,35.72111717,139.2926376,1,0,0,0,
西中学校体育館,35.72995378,139.2777905,1,0,0,0,
西秋留小学校体育館,35.72349048,139.2767429,1,0,0,0,
一の谷小学校体育館,35.72026071,139.2719234,1,0,0,0,
五日市ファインプラザ,35.72931526,139.2554055,1,1,1,1,
五日市小学校体育館,35.7317721,139.2221542,1,0,0,0,
五日市中学校体育館,35.72997328,139.2213413,1,0,0,0,
五日市地域交流センター,35.729377,139.219984,1,1,0,1,
五日市会館,35.729803,139.220135,1,1,0,0,
戸倉しろやまテラス体育館,35.7256243,139.203755,1,0,0,0,
ふるさと工房五日市,35.722946,139.17905,1,0,0,1,
市立田無小学校,35.72890182,139.5375584,1,0,0,1,オストメイト設備
市立保谷小学校,35.73736533,139.5548456,1,0,0,0,
市立保谷第一小学校,35.75021296,139.5580648,1,1,0,1,
市立保谷第二小学校,35.72024814,139.5504787,1,0,0,1,オストメイト設備・ベビーシート
市立谷戸小学校,35.74070363,139.5427375,1,1,0,0,
市立東伏見小学校,35.72594172,139.5590557,1,0,0,0,
市立中原小学校,35.74720877,139.5380887,1,1,0,1,オストメイト設備・ベビーシート・ベビーチェア
市立向台小学校,35.72227662,139.5396755,1,1,0,1,オストメイト設備
市立碧山小学校,35.73853541,139.5628669,1,0,0,1,オストメイト設備
市立芝久保小学校,35.72914239,139.5226217,1,1,0,0,
市立栄小学校,35.75213861,139.5530072,1,0,0,0,
市立谷戸第二小学校,35.74163459,139.5453533,1,0,0,0,
市立東小学校,35.74181307,139.5641607,1,0,0,0,
市立柳沢小学校,35.72223184,139.5476359,1,1,0,1,オストメイト設備・ベビーシート
市立上向台小学校,35.72065943,139.5257798,1,0,0,1,オストメイト設備
市立本町小学校,35.73271688,139.5558517,1,0,0,0,
市立住吉小学校,35.74591332,139.5532914,1,1,0,1,オストメイト設備
市立けやき小学校,35.73443988,139.5259292,1,1,0,1,ベビーシート
市立田無第一中学校,35.72453615,139.5317691,1,0,0,1,オストメイト設備
市立保谷中学校,35.73349481,139.5564717,1,1,1,1,オストメイト設備・ベビーシート・ベビーチェア
市立田無第二中学校,35.73846194,139.5451094,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
市立ひばりが丘中学校,35.74296053,139.5487429,1,0,0,1,ベビーシート
市立田無第三中学校,35.73476698,139.5309458,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
市立青嵐中学校,35.75625624,139.5562938,1,1,0,1,オストメイト設備・ベビーシート・ベビーチェア
市立柳沢中学校,35.72055616,139.5525935,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
市立田無第四中学校,35.71981093,139.5408055,0,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
市立明保中学校,35.74296791,139.5630427,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
都立田無高等学校,35.72018957,139.5289925,0,0,0,1,
都立保谷高等学校,35.74585239,139.5554942,1,1,0,1,
都立田無工業高等学校,35.72007311,139.5489348,1,1,0,1,
学校法人武蔵野大学,35.71826327,139.5470661,1,1,0,1,
学校法人日本文華学園 文華女子高等学校,35.73822357,139.5301747,0,0,0,0,
瑞穂第一小学校,35.769239,139.352424,1,1,0,1,
瑞穂第二小学校,35.782054,139.329097,1,1,0,1,
瑞穂第三小学校,35.790659,139.355084,1,1,0,1,
瑞穂第四小学校,35.76837801,139.336542,1,1,0,1,
瑞穂第五小学校,35.77235,139.363123,1,1,0,1,
瑞穂中学校,35.77617873,139.3591767,1,1,0,1,
瑞穂第二中学校,35.78178649,139.3363645,1,1,0,1,
中央体育館,35.77273106,139.3570591,0,0,0,1,
瑞穂武道館,35.7754595,139.3476587,1,1,0,1,
あすなろ児童館,35.76931943,139.3563033,1,1,0,1,
武蔵野コミュニティセンター,35.761574,139.339618,1,1,1,1,
元狭山コミュニティセンター,35.790953,139.355464,1,1,1,1,
長岡コミュニティセンター,35.78089,139.33708,1,1,1,1,
殿ケ谷会館,35.765201,139.36374,1,1,0,0,
石畑会館,35.765562,139.355569,1,1,1,1,
石畑中央会館,35.769353,139.356193,1,1,0,1,
箱根ケ崎北会館,35.776177,139.35023,1,1,0,1,
箱根ケ崎中央会館,35.773375,139.350438,1,1,0,0,
箱根ケ崎南会館,35.768137,139.34938,1,1,1,1,
箱根ケ崎西会館,35.774061,139.339769,1,1,0,1,
長岡会館,35.782087,139.330214,1,1,0,0,
長岡南会館,35.777213,139.328692,1,1,0,1,
むさし野会館,35.757874,139.339889,1,1,0,1,
町民会館,35.77166,139.35459,1,1,1,1,
日の出町立平井小学校,35.74118024,139.2676609,0,0,0,0,
日の出町立本宿小学校,35.73656162,139.2622396,1,0,0,0,
日の出町立平井中学校,35.74480254,139.2565977,1,1,0,0,
日の出町立大久野小学校,35.74580285,139.2350345,1,0,0,1,
日の出町立大久野中学校,35.74192115,139.2297901,0,1,0,0,
大久野老人福祉センター(高齢者優先),35.74375391,139.2282532,1,1,0,1,
平井・生涯青春ふれあい総合福祉センター(高齢者優先),35.74317,139.274833,1,1,0,1,
本宿老人福祉センター(高齢者優先),35.73577965,139.2602008,1,1,0,1,
大久野健康いきいきセンター(高齢者優先),35.750129,139.241384,1,1,0,1,
ユートピアサンホーム(障がい者優先),35.74149592,139.2568308,1,1,0,1,
ひのでグリーンプラザ,35.74246288,139.2593106,1,1,0,1,
肝要の里,35.770379,139.206047,1,1,0,1,
やまびこホール,35.745815,139.235887,1,1,0,1,
ユートピアひまわりホーム(障がい者優先),35.74130194,139.2567839,1,1,0,1,
檜原小学校,35.73167004,139.1440459,0,1,0,1,
檜原中学校,35.72992527,139.1454548,0,0,0,0,
南郷コミュニティセンター,35.70222,139.127657,0,0,0,0,
人里コミュニティセンター,35.71314968,139.0890973,0,0,0,1,
数馬の湯,35.7241398,139.0540962,1,1,0,1,
郷土資料館,35.74370731,139.1302466,1,1,0,0,
小沢コミュニティセンター,35.73635792,139.1219346,0,1,0,0,
樋里コミュニティセンター,35.731342,139.113022,1,0,0,0,
藤倉ドーム,35.73936254,139.0823408,1,1,0,0,
梅沢ｺﾐｭﾆﾃｨｾﾝﾀー,35.80804202,139.1668079,0,0,0,0,
小丹波ｺﾐｭﾆﾃｨｾﾝﾀー,35.8162017,139.1520508,0,0,0,0,
棚沢ｺﾐｭﾆﾃｨｾﾝﾀー,35.8150752,139.1280969,0,0,0,0,
福祉会館,35.8087291,139.0973348,1,0,0,0,
氷川ｺﾐｭﾆﾃｨｾﾝﾀー,35.80769221,139.0969909,0,0,0,0,
常磐生活改善ｾﾝﾀー,35.80363154,139.0922654,0,0,0,0,
大沢生活改善ｾﾝﾀー,35.82714841,139.074255,0,0,0,0,
旧日原小学校,35.84201291,139.0433931,0,0,0,0,
坂本ｺﾐｭﾆﾃｨｾﾝﾀー,35.7874843,139.0139898,0,0,0,0,
峰生活改善ｾﾝﾀー,35.79500696,138.995644,0,0,0,0,
奥生活改善ｾﾝﾀー,35.80687485,139.0044628,0,0,0,0,
川井生活館,35.81283343,139.1652308,0,0,0,0,
沼沢集会所,35.816744,139.162993,0,0,0,0,
大丹波会館,35.82775274,139.1647233,0,0,0,0,
丹三郎生活館,35.80843269,139.1562258,0,0,0,0,
寸庭集会所,35.81368,139.139696,0,0,0,0,
旧小丹波生活館,35.81743156,139.1516968,0,0,0,0,
小丹波上集会所,35.81447474,139.1460194,0,0,0,0,
古里小学校,35.81490481,139.150323,0,0,0,0,
奥多摩文化会館,35.815303,139.14988,1,0,0,0,
旧古里中学校,35.81125444,139.1588494,0,0,0,0,
白丸生活館,35.811839,139.1139,0,0,0,0,
海沢自治会館,35.80180926,139.1115098,0,0,0,0,
氷川小学校,35.81043091,139.0972657,0,0,0,0,
奥多摩中学校,35.80370577,139.1011417,0,0,0,0,
長畑生活館,35.80478061,139.0997907,0,0,0,0,
南氷川生活館,35.80539037,139.0933853,0,0,0,0,
栃久保自治会館,35.811928,139.094549,0,0,0,0,
日原生活館,35.841534,139.043904,0,0,0,0,
境生活館,35.799674,139.084785,0,0,0,0,
境集会所,35.79930765,139.0778128,0,0,0,0,
中山生活館,35.79420068,139.0571508,0,0,0,0,
原生活館,35.78437632,139.0392897,0,0,0,0,
川野生活館,35.77764316,139.004452,0,0,0,0,
留浦生活館,35.77846869,138.9902861,0,0,0,0,
旧小河内小学校,35.7867094,139.0144588,0,0,0,0,
旧小河内中学校,35.78697437,139.0144657,0,0,0,0,
峰谷生活館,35.79435726,139.0040213,0,0,0,0,
岡田コミュニティーセンター,34.785459,139.391382,1,1,0,1,
大島高校,34.765471,139.35987,1,1,0,1,
大島海洋国際高校,34.68184619,139.4327493,1,1,0,0,
ｸﾀﾞｯﾁ老人福祉会館,34.68297913,139.435088,1,1,0,1,
波浮港老人福祉館,34.686776,139.440866,1,1,0,1,
開発総合センター1階、2階,34.750256,139.355385,1,1,0,1,
大島町役場3階,34.750256,139.355385,1,1,0,0,
けんこうセンター,34.783028,139.382507,1,1,0,0,
旧泉津小学校体育館,34.77875516,139.4229414,1,1,0,0,
泉津公民館,34.7832479,139.4127646,1,1,0,0,
さくら小学校体育館,34.78389453,139.3822876,1,1,0,0,
第二中学校体育館,34.78497639,139.3815426,1,1,0,1,
旧北の山小学校体育館,34.77811363,139.3613176,1,0,0,0,
北の山公民館,34.7775837,139.3617416,1,1,0,0,
つばき小学校体育館,34.74916384,139.3608208,1,1,0,1,
第一中学校体育館,34.75784486,139.3602795,1,1,0,0,
旧野増小学校体育館,34.73328549,139.3565537,1,1,0,1,
間伏文化会館,34.69615239,139.3861046,1,1,0,0,
野増公民館,34.72892591,139.3537231,1,1,0,0,
旧差木地小学校体育館,34.684008,139.414691,1,1,0,1,
差木地公民館,34.683798,139.414609,1,1,0,0,
第三中学校体育館,34.68670068,139.433712,1,0,0,1,
つつじ小学校多目的室,34.68594,139.434443,1,1,0,1,
旧波浮小学校体育館,34.69040142,139.4397414,1,1,0,1,
野増地域防災コミュニティセンター,34.732641,139.355918,0,1,0,1,
間伏地域防災コミュニティセンター,34.695309,139.392216,1,1,0,1,
第二中学校校舎2、3階,34.784848,139.381485,0,0,0,0,
高齢者在宅サービスセンター,34.529991,139.278015,0,1,0,1,
地域交流会館,34.529991,139.278015,0,1,0,1,
利島中学校体育館,34.5292062,139.2803239,0,1,0,0,
勤労福祉会館,34.52828431,139.2805859,0,0,0,0,
新島保育園,34.36975027,139.2565798,1,0,0,0,
新島高校,34.3690444,139.2583517,1,1,0,1,
新島高等学校格技棟,34.371029,139.25679,1,1,0,0,
新島小学校,34.37852533,139.2578034,0,0,0,0,
新島中学校,34.368445,139.258577,1,1,0,1,
勤労福祉会館,34.37266491,139.2550828,1,1,0,0,自動ドア
老人福祉センター（青葉会館）,34.3766645,139.2562386,0,1,0,1,自動ドア
住民センター,34.37707347,139.2571135,0,1,0,1,
さわやか健康センター,34.37261,139.259705,1,0,0,1,自動ドア
若郷会館,34.42317705,139.2837905,0,0,0,0,
式根島小学校,34.32717296,139.2164698,0,0,0,0,
式根島中学校,34.32826286,139.2172497,0,0,0,0,
福祉センター,34.32513318,139.2161939,0,0,0,0,
開発総合センター,34.326814,139.216241,0,1,0,0,自動ドア
都立神津高等学校,34.20256365,139.1343383,0,0,0,1,
はまゆう保育園,34.20565633,139.1350341,0,0,0,0,
生きがい健康センター,34.2058003,139.1345551,1,1,1,1,
神津小学校,34.20576641,139.1386268,0,0,0,1,
神津中学校,34.20092086,139.1352853,0,0,0,1,
開発総合センター,34.2003769,139.1344094,0,1,0,1,
みやけ保育園,34.11780559,139.5089571,0,1,0,1,
三宅村ｺﾐｭﾆﾃｨーｾﾝﾀー,34.09961713,139.4907593,1,1,0,1,
三宅村ﾚｸﾘｴーｼｮﾝｾﾝﾀー,34.058696,139.547139,1,0,0,0,
神着老人福祉館,34.120176,139.522576,1,1,0,0,
三宅村立三宅小学校,34.11962826,139.5037735,1,0,0,1,
三宅村立三宅中学校,34.12085314,139.5046133,0,1,0,0,
伊豆老人福祉館,34.113132,139.500412,0,1,0,0,
三宅村活動火山対策避難施設,34.120298,139.505906,0,1,0,1,
三宅島郷土資料館,34.075946,139.479166,1,1,0,0,
三宅村文化会館,34.059838,139.545089,1,1,1,1,
都立三宅高等学校,34.05844588,139.5380569,0,0,0,1,
阿古体育館,34.075946,139.479166,0,0,0,0,
三宅村阿古福祉会館,34.069869,139.483242,0,0,0,0,
三宅村役場臨時庁舎,34.075946,139.479166,0,1,0,1,
御蔵島小中学校,33.89668615,139.595974,1,1,1,1,
村立開発総合センター,33.864521,139.587952,0,0,0,0,
観光資料館,33.864521,139.587952,0,0,0,1,
むつみ第2保育園,33.124931,139.801394,1,0,0,0,
コミュニティセンター,33.113804,139.792365,1,0,0,0,
八丈高校,33.10722701,139.7799564,1,0,0,0,
多目的ホール「おじゃれ」,33.112756,139.789059,1,0,0,0,
末吉多目的交流施設,33.082163,139.851239,1,0,0,0,
三根公民館,33.11885731,139.8023181,1,0,0,0,
三根小学校,33.11885727,139.8007772,0,0,0,0,
富士中学校,33.124663,139.795108,0,0,0,0,
むつみ保育園,33.11645259,139.8031711,1,0,0,0,
保健福祉センター,33.1132037,139.793434,0,0,0,0,
大賀郷公民館,33.10672016,139.7838621,0,0,0,0,
大賀郷小学校,33.1045355,139.7881248,1,0,0,0,
大賀郷中学校,33.10634414,139.7813863,0,0,0,0,
若草保育園,33.10566131,139.785484,1,0,0,0,
樫立公民館,33.071638,139.796132,0,0,0,0,
樫立屋内運動場,33.071944,139.797772,1,0,0,0,
中之郷公民館,33.06616131,139.8135971,0,0,0,0,
三原小学校,33.06918578,139.8057976,0,0,0,0,
三原中学校,33.06940575,139.8054826,0,0,0,0,
あおぞら保育園,33.066968,139.813551,1,0,0,0,
中之郷屋内運動場,33.066968,139.813551,1,0,0,0,
末吉公民館,33.08213855,139.8523533,0,0,0,0,
末吉屋内運動場（体育館）,33.082179,139.851103,1,0,0,0,
村立青ヶ島小中学校,32.466655,139.762542,1,0,0,0,
村立青ヶ島小中学校体育館,32.466655,139.762542,1,0,0,0,
青ヶ島村老人福祉館,32.46574089,139.7636261,1,0,0,0,
おじゃれセンター,32.46617,139.763286,1,0,0,0,
小笠原小中学校体育館,27.09706456,142.1922259,1,1,0,0,
扇浦交流センター,27.07106432,142.2029048,1,0,0,0,
母島支所,26.641756,142.158992,1,1,0,1,
小笠原高等学校,27.10047439,142.1992413,1,1,0,1,
地域福祉センター,27.09992547,142.2003702,1,1,1,1,
奥村交流センター,27.098758,142.207774,1,1,1,1,
母島診療所,26.64155082,142.15855,1,1,0,1,
母島小中学校体育館,26.6419607,142.1600182,1,0,0,1,
